Gene,Batch,FbID,Condition,Count,Z
CG7508,4,FBgn0010433,Day 3,35,-0.6013847793242637
CG7508,4,FBgn0010433,Day 4 ,26,0.16813254068367944
CG7508,4,FBgn0010433,Day 5,20,-0.026405852185338332
CG7508,4,FBgn0010433,Sum,258,0.7919232878596066
CG7524,4,FBgn0262733,Day 1,5,-4.085102339847754
CG7524,4,FBgn0262733,Day 2 ,84,2.2242110741019054
CG7524,4,FBgn0262733,Day 3,57,0.7216617351891165
CG7524,4,FBgn0262733,Day 4 ,4,-1.6813254068367944
CG7524,4,FBgn0262733,Day 5,33,0.5457209451636575
CG7524,4,FBgn0262733,Sum,183,-1.3916887191062213
CG7734,4,FBgn0003396,Day 1,66,-1.1043458478535795
CG7734,4,FBgn0003396,Day 2 ,104,3.6409060257591697
CG7734,4,FBgn0003396,Day 3,2,-2.585954551094334
CG7734,4,FBgn0003396,Day 4 ,73,4.119247246750146
CG7734,4,FBgn0003396,Day 5,20,-0.026405852185338332
CG7734,4,FBgn0003396,Sum,265,0.9957270751764172
CG7895,4,FBgn0004110,Day 1,107,0.8991134336507024
CG7895,4,FBgn0004110,Day 2 ,79,1.870037336187589
CG7895,4,FBgn0004110,Day 3,58,0.7818002131215428
CG7895,4,FBgn0004110,Day 4 ,15,-0.7565964330765574
CG7895,4,FBgn0004110,Day 5,52,1.381906264366036
CG7895,4,FBgn0004110,Sum,311,2.3350091061154585
CG7904,4,FBgn0003169,Day 1,65,-1.153210708378074
CG7904,4,FBgn0003169,Day 2 ,82,2.082541578936179
CG7904,4,FBgn0003169,Day 3,33,-0.7216617351891165
CG7904,4,FBgn0003169,Day 4 ,21,-0.25219881102551917
CG7904,4,FBgn0003169,Day 5,30,0.4136916842369662
CG7904,4,FBgn0003169,Sum,231,0.005822965351908543
CG7935,4,FBgn0026252,Day 1,33,-2.716886245161904
CG7935,4,FBgn0026252,Day 2 ,59,0.45334238453032455
CG7935,4,FBgn0026252,Day 3,29,-0.9622156469188219
CG7935,4,FBgn0026252,Day 4 ,21,-0.25219881102551917
CG7935,4,FBgn0026252,Day 5,23,0.10562340874135301
CG7935,4,FBgn0026252,Sum,165,-1.91575560077802
CG7951,4,FBgn0266411,Day 1,28,-2.9612105477843773
CG7951,4,FBgn0266411,Day 2 ,40,-0.8925178195440767
CG7951,4,FBgn0266411,Day 3,15,-1.8041543379727911
CG7951,4,FBgn0266411,Day 4 ,16,-0.6725301627347178
CG7951,4,FBgn0266411,Day 5,6,-0.6425424031765646
CG7951,4,FBgn0266411,Sum,105,-3.6626452063506822
CG8118,4,FBgn0002643,Day 1,62,-1.2998052899515582
CG8118,4,FBgn0002643,Day 2 ,56,0.24083814178173488
CG8118,4,FBgn0002643,Day 3,38,-0.42096934552698456
CG8118,4,FBgn0002643,Day 4 ,1,-1.9335242178623135
CG8118,4,FBgn0002643,Day 5,2,-0.8185814177454864
CG8118,4,FBgn0002643,Sum,159,-2.0904445613352864
CG8264,4,FBgn0004856,Day 1,0,-4.329426642470228
CG8264,4,FBgn0004856,Day 2 ,0,-3.7259077228586057
CG8264,4,FBgn0004856,Day 3,0,-2.7062315069591865
CG8264,4,FBgn0004856,Day 4 ,0,-2.0175904882041533
CG8264,4,FBgn0004856,Day 5,0,-0.9066009250299473
CG8264,4,FBgn0004856,Sum,0,-6.719702016102842
CG8328,4,FBgn0002734,Day 1,69,-0.9577512662800954
CG8328,4,FBgn0002734,Day 2 ,45,-0.5383440816297607
CG8328,4,FBgn0002734,Day 3,2,-2.585954551094334
CG8328,4,FBgn0002734,Day 4 ,32,0.6725301627347178
CG8328,4,FBgn0002734,Day 5,12,-0.3784838813231819
CG8328,4,FBgn0002734,Sum,160,-2.0613297345757418
CG8333,4,FBgn0002735,Day 1,120,1.5343566204691332
CG8333,4,FBgn0002735,Day 2 ,56,0.24083814178173488
CG8333,4,FBgn0002735,Day 3,37,-0.48110782345941094
CG8333,4,FBgn0002735,Day 4 ,26,0.16813254068367944
CG8333,4,FBgn0002735,Day 5,19,-0.07041560582756878
CG8333,4,FBgn0002735,Sum,258,0.7919232878596066
CG8384,4,FBgn0001139,Day 1,76,-0.6156972426086327
CG8384,4,FBgn0001139,Day 2 ,36,-1.1758568098755298
CG8384,4,FBgn0001139,Day 3,34,-0.66152325725669
CG8384,4,FBgn0001139,Day 4 ,4,-1.6813254068367944
CG8384,4,FBgn0001139,Day 5,35,0.6337404524481184
CG8384,4,FBgn0001139,Sum,185,-1.3334590655871326
CG8416,4,FBgn0014020,Day 1,0,-4.329426642470228
CG8416,4,FBgn0014020,Day 2 ,0,-3.7259077228586057
CG8416,4,FBgn0014020,Day 3,0,-2.7062315069591865
CG8416,4,FBgn0014020,Day 4 ,0,-2.0175904882041533
CG8416,4,FBgn0014020,Day 5,0,-0.9066009250299473
CG8416,4,FBgn0014020,Sum,0,-6.719702016102842
CG8433,4,FBgn0029175,Day 1,2,-4.231696921421239
CG8433,4,FBgn0029175,Day 2 ,3,-3.513403480110016
CG8433,4,FBgn0029175,Day 3,4,-2.465677595229481
CG8433,4,FBgn0029175,Day 4 ,0,-2.0175904882041533
CG8433,4,FBgn0029175,Day 5,2,-0.8185814177454864
CG8433,4,FBgn0029175,Sum,11,-6.399438921747853
CG8458,4,FBgn0038134,Day 1,45,-2.1305079188679676
CG8458,4,FBgn0038134,Day 2 ,79,1.870037336187589
CG8458,4,FBgn0038134,Day 3,4,-2.465677595229481
CG8458,4,FBgn0038134,Day 4 ,57,2.7741869212807106
CG8458,4,FBgn0038134,Day 5,23,0.10562340874135301
CG8458,4,FBgn0038134,Sum,208,-0.663818050117612
CG8707,4,FBgn0033272,Day 1,96,0.3615999678812609
CG8707,4,FBgn0033272,Day 2 ,61,0.595011879696051
CG8707,4,FBgn0033272,Day 3,50,0.30069238966213185
CG8707,4,FBgn0033272,Day 4 ,36,1.0087952441020767
CG8707,4,FBgn0033272,Day 5,17,-0.15843511311202968
CG8707,4,FBgn0033272,Sum,260,0.8501529413786953
CG9375,4,FBgn0003205,Day 1,114,1.2411674573221652
CG9375,4,FBgn0003205,Day 2 ,58,0.3825076369474613
CG9375,4,FBgn0003205,Day 3,48,0.18041543379727912
CG9375,4,FBgn0003205,Day 4 ,37,1.0928615144439164
CG9375,4,FBgn0003205,Day 5,12,-0.3784838813231819
CG9375,4,FBgn0003205,Sum,269,1.1121863822145948
CG9491,4,FBgn0265778,Day 1,101,0.6059242705037343
CG9491,4,FBgn0265778,Day 2 ,58,0.3825076369474613
CG9491,4,FBgn0265778,Day 3,35,-0.6013847793242637
CG9491,4,FBgn0265778,Day 4 ,12,-1.0087952441020767
CG9491,4,FBgn0265778,Day 5,22,0.06161365509912257
CG9491,4,FBgn0265778,Sum,228,-0.08152151492672458
CG9653,4,FBgn0024250,Day 1,93,0.21500538630777685
CG9653,4,FBgn0024250,Day 2 ,72,1.3741941031075464
CG9653,4,FBgn0024250,Day 3,18,-1.623738904175512
CG9653,4,FBgn0024250,Day 4 ,24,0.0
CG9653,4,FBgn0024250,Day 5,12,-0.3784838813231819
CG9653,4,FBgn0024250,Sum,219,-0.3435549557626239
CG9738,4,FBgn0024326,Day 1,62,-1.2998052899515582
CG9738,4,FBgn0024326,Day 2 ,88,2.5075500644333584
CG9738,4,FBgn0024326,Day 3,51,0.36083086759455824
CG9738,4,FBgn0024326,Day 4 ,12,-1.0087952441020767
CG9738,4,FBgn0024326,Day 5,36,0.6777502060903489
CG9738,4,FBgn0024326,Sum,249,0.5298898470237072
CG9772,4,FBgn0037236,Day 1,43,-2.2282376399169572
CG9772,4,FBgn0037236,Day 2 ,31,-1.5300305477898457
CG9772,4,FBgn0037236,Day 3,40,-0.30069238966213185
CG9772,4,FBgn0037236,Day 4 ,19,-0.4203313517091986
CG9772,4,FBgn0037236,Day 5,22,0.06161365509912257
CG9772,4,FBgn0037236,Sum,155,-2.206903868373464
OR,4,Control,Day 1,47,-2.0327781978189785
OR,4,Control,Day 2 ,36,-1.1758568098755298
OR,4,Control,Day 3,28,-1.0223541248512482
OR,4,Control,Day 4 ,21,-0.25219881102551917
OR,4,Control,Day 5,20,-0.026405852185338332
OR,4,Control,Sum,152,-2.294248348652097
OR,4,Control,Day 1,50,-1.8861836162454944
OR,4,Control,Day 2 ,46,-0.46750933404689743
OR,4,Control,Day 3,9,-2.164985205567349
OR,4,Control,Day 4 ,18,-0.5043976220510383
OR,4,Control,Day 5,22,0.06161365509912257
OR,4,Control,Sum,145,-2.4980521359689076
OR,4,Control,Day 1,31,-2.814615966210893
OR,4,Control,Day 2 ,52,-0.042500848549718036
OR,4,Control,Day 3,19,-1.5636004262430856
OR,4,Control,Day 4 ,23,-0.08406627034183972
OR,4,Control,Day 5,16,-0.20244486675426013
OR,4,Control,Sum,141,-2.614511443007085
OR,4,Control,Day 1,56,-1.5929944530985263
OR,4,Control,Day 2 ,29,-1.6717000429555722
OR,4,Control,Day 3,31,-0.8419386910539691
OR,4,Control,Day 4 ,41,1.429126595811275
OR,4,Control,Day 5,18,-0.11442535946979923
OR,4,Control,Sum,175,-1.6246073331825763
Tj>HpoRNAi,4,Control,Day 1,122,1.6320863415181226
Tj>HpoRNAi,4,Control,Day 2 ,70,1.23252460794182
Tj>HpoRNAi,4,Control,Day 3,57,0.7216617351891165
Tj>HpoRNAi,4,Control,Day 4 ,30,0.5043976220510383
Tj>HpoRNAi,4,Control,Day 5,5,-0.686552156818795
Tj>HpoRNAi,4,Control,Sum,284,1.5489087836077602
Tj>HpoRNAi,4,Control,Day 1,74,-0.713426963657622
Tj>HpoRNAi,4,Control,Day 2 ,48,-0.32583983888117096
Tj>HpoRNAi,4,Control,Day 3,64,1.142631080716101
Tj>HpoRNAi,4,Control,Day 4 ,27,0.25219881102551917
Tj>HpoRNAi,4,Control,Day 5,7,-0.5985326495343342
Tj>HpoRNAi,4,Control,Sum,220,-0.31444012900307955
Tj>HpoRNAi,4,Control,Day 1,88,-0.02931891631469653
Tj>HpoRNAi,4,Control,Day 2 ,65,0.8783508700275039
Tj>HpoRNAi,4,Control,Day 3,21,-1.443323470378233
Tj>HpoRNAi,4,Control,Day 4 ,4,-1.6813254068367944
Tj>HpoRNAi,4,Control,Day 5,56,1.5579452789349577
Tj>HpoRNAi,4,Control,Sum,234,0.09316744563054166
Tj>HpoRNAi,4,Control,Day 1,70,-0.9088864057556008
Tj>HpoRNAi,4,Control,Day 2 ,39,-0.96335256712694
Tj>HpoRNAi,4,Control,Day 3,41,-0.24055391172970547
Tj>HpoRNAi,4,Control,Day 4 ,35,0.9247289737602369
Tj>HpoRNAi,4,Control,Day 5,4,-0.7305619104610255
Tj>HpoRNAi,4,Control,Sum,189,-1.2169997585489551
Tj>HpoRNAi,4,Control,Day 1,89,0.01954594420979815
Tj>HpoRNAi,4,Control,Day 2 ,41,-0.8216830719612136
Tj>HpoRNAi,4,Control,Day 3,42,-0.18041543379727912
Tj>HpoRNAi,4,Control,Day 4 ,24,0.0
Tj>HpoRNAi,4,Control,Day 5,31,0.4577014378791966
Tj>HpoRNAi,4,Control,Sum,227,-0.11063634168626894
"Tj>HpoRNAi,Bab1RNAi",4,Control,Day 1,80,-0.42023780051065396
"Tj>HpoRNAi,Bab1RNAi",4,Control,Day 2 ,86,2.365880569267632
"Tj>HpoRNAi,Bab1RNAi",4,Control,Day 3,39,-0.36083086759455824
"Tj>HpoRNAi,Bab1RNAi",4,Control,Day 4 ,13,-0.9247289737602369
"Tj>HpoRNAi,Bab1RNAi",4,Control,Day 5,21,0.017603901456892116
"Tj>HpoRNAi,Bab1RNAi",4,Control,Sum,239,0.23874157942826352
"Tj>HpoRNAi,Bab2RNAi",4,Control,Day 1,101,0.6059242705037343
"Tj>HpoRNAi,Bab2RNAi",4,Control,Day 2 ,57,0.3116728893645981
"Tj>HpoRNAi,Bab2RNAi",4,Control,Day 3,20,-1.5034619483106593
"Tj>HpoRNAi,Bab2RNAi",4,Control,Day 4 ,5,-1.5972591364949547
"Tj>HpoRNAi,Bab2RNAi",4,Control,Day 5,18,-0.11442535946979923
"Tj>HpoRNAi,Bab2RNAi",4,Control,Sum,201,-0.8676218374344227
"Tj>HpoRNAi,Hpo",4,Control,Day 1,0,-4.329426642470228
"Tj>HpoRNAi,Hpo",4,Control,Day 2 ,0,-3.7259077228586057
"Tj>HpoRNAi,Hpo",4,Control,Day 3,0,-2.7062315069591865
"Tj>HpoRNAi,Hpo",4,Control,Day 4 ,0,-2.0175904882041533
"Tj>HpoRNAi,Hpo",4,Control,Day 5,0,-0.9066009250299473
"Tj>HpoRNAi,Hpo",4,Control,Sum,0,-6.719702016102842
"Tj>HpoRNAi,HpoRNAi",4,Control,Day 1,85,-0.17591349788818056
"Tj>HpoRNAi,HpoRNAi",4,Control,Day 2 ,62,0.6658466272789142
"Tj>HpoRNAi,HpoRNAi",4,Control,Day 3,38,-0.42096934552698456
"Tj>HpoRNAi,HpoRNAi",4,Control,Day 4 ,11,-1.0928615144439164
"Tj>HpoRNAi,HpoRNAi",4,Control,Day 5,35,0.6337404524481184
"Tj>HpoRNAi,HpoRNAi",4,Control,Sum,231,0.005822965351908543
"Tj>HpoRNAi,Yki",4,Control,Day 1,0,-4.329426642470228
"Tj>HpoRNAi,Yki",4,Control,Day 2 ,0,-3.7259077228586057
"Tj>HpoRNAi,Yki",4,Control,Day 3,0,-2.7062315069591865
"Tj>HpoRNAi,Yki",4,Control,Day 4 ,0,-2.0175904882041533
"Tj>HpoRNAi,Yki",4,Control,Day 5,0,-0.9066009250299473
"Tj>HpoRNAi,Yki",4,Control,Sum,0,-6.719702016102842
"Tj>HpoRNAi,YkiRNAi",4,Control,Day 1,2,-4.231696921421239
"Tj>HpoRNAi,YkiRNAi",4,Control,Day 2 ,0,-3.7259077228586057
"Tj>HpoRNAi,YkiRNAi",4,Control,Day 3,0,-2.7062315069591865
"Tj>HpoRNAi,YkiRNAi",4,Control,Day 4 ,0,-2.0175904882041533
"Tj>HpoRNAi,YkiRNAi",4,Control,Day 5,0,-0.9066009250299473
"Tj>HpoRNAi,YkiRNAi",4,Control,Sum,2,-6.661472362583753
CG10334,5,FBgn0005672,Day 1,86,1.16221298711439
CG10334,5,FBgn0005672,Day 2 ,62,0.499694579280829
CG10334,5,FBgn0005672,Day 3,25,-1.42226618298026
CG10334,5,FBgn0005672,Day 4 ,17,-0.6137164119322155
CG10334,5,FBgn0005672,Day 5,14,-0.9339489343874401
CG10334,5,FBgn0005672,Sum,204,0.03966644140109551
CG10580,5,FBgn0011591,Day 1,59,0.25528377751645565
CG10580,5,FBgn0011591,Day 2 ,64,0.5645899791874301
CG10580,5,FBgn0011591,Day 3,40,-0.6966201712556376
CG10580,5,FBgn0011591,Day 4 ,25,-0.12274328238644311
CG10580,5,FBgn0011591,Day 5,24,0.05961376176941122
CG10580,5,FBgn0011591,Sum,212,0.30410938407506805
CG10711,5,FBgn0086785,Day 1,0,-1.72652449530866
CG10711,5,FBgn0086785,Day 2 ,0,-1.5120628178238074
CG10711,5,FBgn0086785,Day 3,0,-2.6316762025212976
CG10711,5,FBgn0086785,Day 4 ,0,-1.657034312216982
CG10711,5,FBgn0086785,Day 5,0,-2.324936709007032
CG10711,5,FBgn0086785,Sum,0,-6.7036285967852045
CG10798,5,FBgn0262656,Day 1,134,2.774531581955162
CG10798,5,FBgn0262656,Day 2 ,57,0.33745607951432605
CG10798,5,FBgn0262656,Day 3,47,-0.3579853657841471
CG10798,5,FBgn0262656,Day 4 ,34,0.42960148835255085
CG10798,5,FBgn0262656,Day 5,24,0.05961376176941122
CG10798,5,FBgn0262656,Sum,296,3.08076028215178
CG10917,5,FBgn0000658,Day 1,60,0.28887374824230505
CG10917,5,FBgn0000658,Day 2 ,58,0.36990377946762665
CG10917,5,FBgn0000658,Day 3,34,-0.9868785759454867
CG10917,5,FBgn0000658,Day 4 ,30,0.18411492357966466
CG10917,5,FBgn0000658,Day 5,29,0.5563951098478369
CG10917,5,FBgn0000658,Sum,211,0.2710540162408215
CG10924,5,FBgn0034356,Day 1,154,3.4463309964721502
CG10924,5,FBgn0034356,Day 2 ,57,0.33745607951432605
CG10924,5,FBgn0034356,Day 3,27,-1.325513381416977
CG10924,5,FBgn0034356,Day 4 ,46,1.1660611826712095
CG10924,5,FBgn0034356,Day 5,34,1.0531764579262626
CG10924,5,FBgn0034356,Sum,318,3.8079783745052045
CG10961,5,FBgn0265464,Day 1,59,0.25528377751645565
CG10961,5,FBgn0265464,Day 2 ,58,0.36990377946762665
CG10961,5,FBgn0265464,Day 3,39,-0.7449965720372791
CG10961,5,FBgn0265464,Day 4 ,25,-0.12274328238644311
CG10961,5,FBgn0265464,Day 5,39,1.5499578060046884
CG10961,5,FBgn0265464,Sum,220,0.5685523267490407
CG10967,5,FBgn0260945,Day 1,126,2.5058118161483662
CG10967,5,FBgn0260945,Day 2 ,101,1.7651548774595518
CG10967,5,FBgn0260945,Day 3,81,1.286812260791664
CG10967,5,FBgn0260945,Day 4 ,38,0.6750880531254371
CG10967,5,FBgn0260945,Day 5,12,-1.1326614736188103
CG10967,5,FBgn0260945,Sum,358,5.1301930878750674
CG11063,5,FBgn0030530,Day 1,1,-1.6929345245828107
CG11063,5,FBgn0030530,Day 2 ,0,-1.5120628178238074
CG11063,5,FBgn0030530,Day 3,6,-2.3414177978314488
CG11063,5,FBgn0030530,Day 4 ,2,-1.5342910298305388
CG11063,5,FBgn0030530,Day 5,0,-2.324936709007032
CG11063,5,FBgn0030530,Sum,9,-6.406130286276985
CG11064,5,FBgn0087002,Day 1,87,1.1958029578402394
CG11064,5,FBgn0087002,Day 2 ,87,1.3108870781133437
CG11064,5,FBgn0087002,Day 3,62,0.3676606459404755
CG11064,5,FBgn0087002,Day 4 ,31,0.24548656477288622
CG11064,5,FBgn0087002,Day 5,11,-1.2320177432344956
CG11064,5,FBgn0087002,Sum,278,2.4857636611353415
CG11084,5,FBgn0003090,Day 1,0,-1.72652449530866
CG11084,5,FBgn0003090,Day 2 ,0,-1.5120628178238074
CG11084,5,FBgn0003090,Day 3,0,-2.6316762025212976
CG11084,5,FBgn0003090,Day 4 ,0,-1.657034312216982
CG11084,5,FBgn0003090,Day 5,0,-2.324936709007032
CG11084,5,FBgn0003090,Sum,0,-6.7036285967852045
CG1133,5,FBgn0003002,Day 1,124,2.4386318746966675
CG1133,5,FBgn0003002,Day 2 ,59,0.4023514794209272
CG1133,5,FBgn0003002,Day 3,41,-0.6482437704739961
CG1133,5,FBgn0003002,Day 4 ,46,1.1660611826712095
CG1133,5,FBgn0003002,Day 5,21,-0.23845504707764417
CG1133,5,FBgn0003002,Sum,291,2.915483442980547
CG11331,5,FBgn0028990,Day 1,58,0.2216938067906062
CG11331,5,FBgn0028990,Day 2 ,44,-0.08436401987858157
CG11331,5,FBgn0028990,Day 3,20,-1.6641481868884678
CG11331,5,FBgn0028990,Day 4 ,36,0.552344770738994
CG11331,5,FBgn0028990,Day 5,28,0.45703884023215174
CG11331,5,FBgn0028990,Sum,186,-0.5553301796153427
CG11579,5,FBgn0000117,Day 1,0,-1.72652449530866
CG11579,5,FBgn0000117,Day 2 ,0,-1.5120628178238074
CG11579,5,FBgn0000117,Day 3,0,-2.6316762025212976
CG11579,5,FBgn0000117,Day 4 ,0,-1.657034312216982
CG11579,5,FBgn0000117,Day 5,0,-2.324936709007032
CG11579,5,FBgn0000117,Sum,0,-6.7036285967852045
CG11658,5,FBgn0036196,Day 1,0,-1.72652449530866
CG11658,5,FBgn0036196,Day 2 ,0,-1.5120628178238074
CG11658,5,FBgn0036196,Day 3,1,-2.5832998017396562
CG11658,5,FBgn0036196,Day 4 ,0,-1.657034312216982
CG11658,5,FBgn0036196,Day 5,0,-2.324936709007032
CG11658,5,FBgn0036196,Sum,1,-6.670573228950958
CG11941,5,FBgn0026175,Day 1,22,-0.9875451393399729
CG11941,5,FBgn0026175,Day 2 ,53,0.2076652797011237
CG11941,5,FBgn0026175,Day 3,27,-1.325513381416977
CG11941,5,FBgn0026175,Day 4 ,19,-0.49097312954577244
CG11941,5,FBgn0026175,Day 5,32,0.8544639186948924
CG11941,5,FBgn0026175,Sum,153,-1.6461573181454796
CG11968,5,FBgn0037647,Day 1,46,-0.18138584191958682
CG11968,5,FBgn0037647,Day 2 ,115,2.21942267680576
CG11968,5,FBgn0037647,Day 3,29,-1.2287605798536942
CG11968,5,FBgn0037647,Day 4 ,12,-0.9205746178983233
CG11968,5,FBgn0037647,Day 5,16,-0.7352363951560699
CG11968,5,FBgn0037647,Sum,218,0.5024415910805475
CG11992,5,FBgn0014018,Day 1,83,1.0614430749368418
CG11992,5,FBgn0014018,Day 2 ,121,2.414108876525564
CG11992,5,FBgn0014018,Day 3,54,-0.019350560312656532
CG11992,5,FBgn0014018,Day 4 ,33,0.3682298471593293
CG11992,5,FBgn0014018,Day 5,33,0.9538201883105775
CG11992,5,FBgn0014018,Sum,324,4.006310581510684
CG12021,5,FBgn0067864,Day 1,52,0.0201539824355097
CG12021,5,FBgn0067864,Day 2 ,23,-0.7657657188978939
CG12021,5,FBgn0067864,Day 3,4,-2.4381705993947316
CG12021,5,FBgn0067864,Day 4 ,19,-0.49097312954577244
CG12021,5,FBgn0067864,Day 5,13,-1.0333052040031252
CG12021,5,FBgn0067864,Sum,111,-3.0344827671838353
CG12051,5,FBgn0000043,Day 1,29,-0.7524153442590269
CG12051,5,FBgn0000043,Day 2 ,54,0.2401129796544243
CG12051,5,FBgn0000043,Day 3,81,1.286812260791664
CG12051,5,FBgn0000043,Day 4 ,20,-0.42960148835255085
CG12051,5,FBgn0000043,Day 5,23,-0.039742507846273915
CG12051,5,FBgn0000043,Sum,207,0.1388325449038352
CG12066,5,FBgn0000274,Day 1,72,0.691953396952498
CG12066,5,FBgn0000274,Day 2 ,94,1.5380209777864478
CG12066,5,FBgn0000274,Day 3,44,-0.5031145681290716
CG12066,5,FBgn0000274,Day 4 ,28,0.061371641193221554
CG12066,5,FBgn0000274,Day 5,17,-0.6358801255403848
CG12066,5,FBgn0000274,Sum,255,1.7254902009476705
CG12334,5,FBgn0038539,Day 1,110,1.968372284534776
CG12334,5,FBgn0038539,Day 2 ,70,0.7592761789072336
CG12334,5,FBgn0038539,Day 3,54,-0.019350560312656532
CG12334,5,FBgn0038539,Day 4 ,40,0.7978313355118802
CG12334,5,FBgn0038539,Day 5,37,1.351245266773318
CG12334,5,FBgn0038539,Sum,311,3.5765907996654787
CG12399,5,FBgn0011648,Day 1,0,-1.72652449530866
CG12399,5,FBgn0011648,Day 2 ,145,3.192853675404778
CG12399,5,FBgn0011648,Day 3,20,-1.6641481868884678
CG12399,5,FBgn0011648,Day 4 ,28,0.061371641193221554
CG12399,5,FBgn0011648,Day 5,36,1.2518889971576328
CG12399,5,FBgn0011648,Sum,229,0.8660506372572597
CG12559,5,FBgn0003256,Day 1,31,-0.6852354028073281
CG12559,5,FBgn0003256,Day 2 ,38,-0.2790502195983851
CG12559,5,FBgn0003256,Day 3,29,-1.2287605798536942
CG12559,5,FBgn0003256,Day 4 ,7,-1.227432823864431
CG12559,5,FBgn0003256,Day 5,4,-1.9275116305442914
CG12559,5,FBgn0003256,Sum,109,-3.1005935028523286
CG12919,5,FBgn0033483,Day 1,134,2.774531581955162
CG12919,5,FBgn0033483,Day 2 ,70,0.7592761789072336
CG12919,5,FBgn0033483,Day 3,39,-0.7449965720372791
CG12919,5,FBgn0033483,Day 4 ,35,0.49097312954577244
CG12919,5,FBgn0033483,Day 5,33,0.9538201883105775
CG12919,5,FBgn0033483,Sum,311,3.5765907996654787
CG13076,5,FBgn0044028,Day 1,177,4.218900323166687
CG13076,5,FBgn0044028,Day 2 ,87,1.3108870781133437
CG13076,5,FBgn0044028,Day 3,36,-0.8901257743822036
CG13076,5,FBgn0044028,Day 4 ,26,-0.061371641193221554
CG13076,5,FBgn0044028,Day 5,30,0.655751379463522
CG13076,5,FBgn0044028,Sum,356,5.064082352206574
CG13317,5,FBgn0044046,Day 1,86,1.16221298711439
CG13317,5,FBgn0044046,Day 2 ,43,-0.11681171983188215
CG13317,5,FBgn0044046,Day 3,38,-0.7933729728189206
CG13317,5,FBgn0044046,Day 4 ,27,0.0
CG13317,5,FBgn0044046,Day 5,32,0.8544639186948924
CG13317,5,FBgn0044046,Sum,226,0.76688453375452
CG13374,5,FBgn0011822,Day 1,48,-0.11420590046788798
CG13374,5,FBgn0011822,Day 2 ,64,0.5645899791874301
CG13374,5,FBgn0011822,Day 3,46,-0.40636176656578854
CG13374,5,FBgn0011822,Day 4 ,30,0.18411492357966466
CG13374,5,FBgn0011822,Day 5,10,-1.3313740128501808
CG13374,5,FBgn0011822,Sum,198,-0.15866576560438392
CG1389,5,FBgn0003733,Day 1,110,1.968372284534776
CG1389,5,FBgn0003733,Day 2 ,73,0.8566192787671354
CG1389,5,FBgn0003733,Day 3,39,-0.7449965720372791
CG1389,5,FBgn0003733,Day 4 ,26,-0.061371641193221554
CG1389,5,FBgn0003733,Day 5,19,-0.4371675863090145
CG1389,5,FBgn0003733,Sum,267,2.1221546149586294
CG14026,5,FBgn0003716,Day 1,118,2.237092050341571
CG14026,5,FBgn0003716,Day 2 ,61,0.4672468793275284
CG14026,5,FBgn0003716,Day 3,50,-0.21285616343922256
CG14026,5,FBgn0003716,Day 4 ,54,1.657034312216982
CG14026,5,FBgn0003716,Day 5,46,2.245451693314484
CG14026,5,FBgn0003716,Sum,329,4.171587420681917
CG14049,5,FBgn0044047,Day 1,72,0.691953396952498
CG14049,5,FBgn0044047,Day 2 ,67,0.6619330790473319
CG14049,5,FBgn0044047,Day 3,25,-1.42226618298026
CG14049,5,FBgn0044047,Day 4 ,33,0.3682298471593293
CG14049,5,FBgn0044047,Day 5,4,-1.9275116305442914
CG14049,5,FBgn0044047,Sum,201,-0.0594996621016442
CG14167,5,FBgn0044050,Day 1,168,3.916590586634042
CG14167,5,FBgn0044050,Day 2 ,69,0.7268284789539331
CG14167,5,FBgn0044050,Day 3,44,-0.5031145681290716
CG14167,5,FBgn0044050,Day 4 ,41,0.8592029767051017
CG14167,5,FBgn0044050,Day 5,25,0.15897003138509636
CG14167,5,FBgn0044050,Sum,347,4.766584041698355
CG14217,5,FBgn0031030,Day 1,3,-1.6257545831311118
CG14217,5,FBgn0031030,Day 2 ,146,3.2253013753580784
CG14217,5,FBgn0031030,Day 3,8,-2.2446649962681655
CG14217,5,FBgn0031030,Day 4 ,34,0.42960148835255085
CG14217,5,FBgn0031030,Day 5,25,0.15897003138509636
CG14217,5,FBgn0031030,Sum,216,0.43633085541205435
CG14226,5,FBgn0043903,Day 1,16,-1.1890849636950693
CG14226,5,FBgn0043903,Day 2 ,98,1.6678117775996502
CG14226,5,FBgn0043903,Day 3,48,-0.30960896500250557
CG14226,5,FBgn0043903,Day 4 ,23,-0.24548656477288622
CG14226,5,FBgn0043903,Day 5,25,0.15897003138509636
CG14226,5,FBgn0043903,Sum,210,0.23799864840657492
CG14228,5,FBgn0086384,Day 1,113,2.069142196712324
CG14228,5,FBgn0086384,Day 2 ,56,0.30500837956102544
CG14228,5,FBgn0086384,Day 3,41,-0.6482437704739961
CG14228,5,FBgn0086384,Day 4 ,34,0.42960148835255085
CG14228,5,FBgn0086384,Day 5,22,-0.13909877746195906
CG14228,5,FBgn0086384,Sum,266,2.0890992471243828
CG15793,5,FBgn0010269,Day 1,14,-1.2562649051467683
CG15793,5,FBgn0010269,Day 2 ,78,1.0188577785336383
CG15793,5,FBgn0010269,Day 3,88,1.6254470662631546
CG15793,5,FBgn0010269,Day 4 ,14,-0.7978313355118802
CG15793,5,FBgn0010269,Day 5,12,-1.1326614736188103
CG15793,5,FBgn0010269,Sum,206,0.10577717706958864
CG1634,5,FBgn0264975,Day 1,1,-1.6929345245828107
