Gene,Batch,FbID,FlyId,OvarioleNb,Z
CG17998,5,FBgn0261988,3,19.0,-0.8069258060243679
CG17998,5,FBgn0261988,4,16.0,-2.368717688652176
CG17998,5,FBgn0261988,4,20.0,-0.2863285118150985
CG17998,5,FBgn0261988,5,22.0,0.7548660766034402
CG17998,5,FBgn0261988,5,24.0,1.7960606650219788
CG17998,5,FBgn0261988,6,20.0,-0.2863285118150985
CG17998,5,FBgn0261988,6,19.0,-0.8069258060243679
CG17998,5,FBgn0261988,7,19.0,-0.8069258060243679
CG17998,5,FBgn0261988,7,18.0,-1.3275231002336372
CG17998,5,FBgn0261988,8,21.0,0.23426878239417084
CG17998,5,FBgn0261988,8,19.0,-0.8069258060243679
CG17998,5,FBgn0261988,9,20.0,-0.2863285118150985
CG17998,5,FBgn0261988,9,21.0,0.23426878239417084
CG17998,5,FBgn0261988,10,18.0,-1.3275231002336372
CG17998,5,FBgn0261988,10,22.0,0.7548660766034402
CG18069,5,FBgn0264607,1,24.0,1.7960606650219788
CG18069,5,FBgn0264607,1,22.0,0.7548660766034402
CG18069,5,FBgn0264607,2,21.0,0.23426878239417084
CG18069,5,FBgn0264607,2,19.0,-0.8069258060243679
CG18069,5,FBgn0264607,3,21.0,0.23426878239417084
CG18069,5,FBgn0264607,3,22.0,0.7548660766034402
CG18069,5,FBgn0264607,4,21.0,0.23426878239417084
CG18069,5,FBgn0264607,4,22.0,0.7548660766034402
CG18069,5,FBgn0264607,5,22.0,0.7548660766034402
CG18069,5,FBgn0264607,5,24.0,1.7960606650219788
CG18069,5,FBgn0264607,6,21.0,0.23426878239417084
CG18069,5,FBgn0264607,6,22.0,0.7548660766034402
CG18069,5,FBgn0264607,7,22.0,0.7548660766034402
CG18069,5,FBgn0264607,7,22.0,0.7548660766034402
CG18069,5,FBgn0264607,8,24.0,1.7960606650219788
CG18069,5,FBgn0264607,8,23.0,1.2754633708127094
CG18069,5,FBgn0264607,9,22.0,0.7548660766034402
CG18069,5,FBgn0264607,9,21.0,0.23426878239417084
CG18069,5,FBgn0264607,10,22.0,0.7548660766034402
CG18069,5,FBgn0264607,10,23.0,1.2754633708127094
CG1857,5,FBgn0002930,1,18.0,-1.3275231002336372
CG1857,5,FBgn0002930,1,18.0,-1.3275231002336372
CG1857,5,FBgn0002930,2,19.0,-0.8069258060243679
CG1857,5,FBgn0002930,2,18.0,-1.3275231002336372
CG1857,5,FBgn0002930,3,18.0,-1.3275231002336372
CG1857,5,FBgn0002930,3,17.0,-1.8481203944429065
CG1857,5,FBgn0002930,4,20.0,-0.2863285118150985
CG1857,5,FBgn0002930,4,20.0,-0.2863285118150985
CG1857,5,FBgn0002930,5,21.0,0.23426878239417084
CG1857,5,FBgn0002930,5,22.0,0.7548660766034402
CG1857,5,FBgn0002930,6,18.0,-1.3275231002336372
CG1857,5,FBgn0002930,6,19.0,-0.8069258060243679
CG1857,5,FBgn0002930,7,19.0,-0.8069258060243679
CG1857,5,FBgn0002930,7,19.0,-0.8069258060243679
CG1857,5,FBgn0002930,8,19.0,-0.8069258060243679
CG1857,5,FBgn0002930,8,20.0,-0.2863285118150985
CG1857,5,FBgn0002930,9,18.0,-1.3275231002336372
CG1857,5,FBgn0002930,9,15.0,-2.8893149828614453
CG1857,5,FBgn0002930,10,19.0,-0.8069258060243679
CG1857,5,FBgn0002930,10,18.0,-1.3275231002336372
CG1921,5,FBgn0014388,1,27.0,3.357852547649787
CG1921,5,FBgn0014388,1,25.0,2.3166579592312484
CG1921,5,FBgn0014388,2,22.0,0.7548660766034402
CG1921,5,FBgn0014388,2,23.0,1.2754633708127094
CG1921,5,FBgn0014388,3,22.0,0.7548660766034402
CG1921,5,FBgn0014388,3,20.0,-0.2863285118150985
CG1921,5,FBgn0014388,4,23.0,1.2754633708127094
CG1921,5,FBgn0014388,4,27.0,3.357852547649787
CG1921,5,FBgn0014388,5,21.0,0.23426878239417084
CG1921,5,FBgn0014388,5,23.0,1.2754633708127094
CG1921,5,FBgn0014388,6,22.0,0.7548660766034402
CG1921,5,FBgn0014388,6,23.0,1.2754633708127094
CG1921,5,FBgn0014388,7,20.0,-0.2863285118150985
CG1921,5,FBgn0014388,7,23.0,1.2754633708127094
CG1921,5,FBgn0014388,8,23.0,1.2754633708127094
CG1921,5,FBgn0014388,8,20.0,-0.2863285118150985
CG1921,5,FBgn0014388,9,23.0,1.2754633708127094
CG1921,5,FBgn0014388,9,22.0,0.7548660766034402
CG1921,5,FBgn0014388,10,27.0,3.357852547649787
CG1921,5,FBgn0014388,10,23.0,1.2754633708127094
CG2903,5,FBgn0031450,1,19.0,-0.8069258060243679
CG2903,5,FBgn0031450,1,19.0,-0.8069258060243679
CG2903,5,FBgn0031450,2,21.0,0.23426878239417084
CG2903,5,FBgn0031450,2,24.0,1.7960606650219788
CG2903,5,FBgn0031450,3,21.0,0.23426878239417084
CG2903,5,FBgn0031450,3,25.0,2.3166579592312484
CG2903,5,FBgn0031450,4,22.0,0.7548660766034402
CG2903,5,FBgn0031450,4,19.0,-0.8069258060243679
CG2903,5,FBgn0031450,5,22.0,0.7548660766034402
CG2903,5,FBgn0031450,5,21.0,0.23426878239417084
CG2903,5,FBgn0031450,6,20.0,-0.2863285118150985
CG2903,5,FBgn0031450,6,23.0,1.2754633708127094
CG2903,5,FBgn0031450,7,19.0,-0.8069258060243679
CG2903,5,FBgn0031450,7,20.0,-0.2863285118150985
CG2903,5,FBgn0031450,8,19.0,-0.8069258060243679
CG2903,5,FBgn0031450,8,17.0,-1.8481203944429065
CG2903,5,FBgn0031450,9,20.0,-0.2863285118150985
CG2903,5,FBgn0031450,9,22.0,0.7548660766034402
CG2903,5,FBgn0031450,10,18.0,-1.3275231002336372
CG2903,5,FBgn0031450,10,17.0,-1.8481203944429065
CG30476,5,FBgn0050476,1,20.0,-0.2863285118150985
CG30476,5,FBgn0050476,1,20.0,-0.2863285118150985
CG30476,5,FBgn0050476,2,21.0,0.23426878239417084
CG30476,5,FBgn0050476,2,23.0,1.2754633708127094
CG30476,5,FBgn0050476,3,19.0,-0.8069258060243679
CG30476,5,FBgn0050476,3,21.0,0.23426878239417084
CG30476,5,FBgn0050476,4,20.0,-0.2863285118150985
CG30476,5,FBgn0050476,4,19.0,-0.8069258060243679
CG30476,5,FBgn0050476,5,21.0,0.23426878239417084
CG30476,5,FBgn0050476,5,23.0,1.2754633708127094
CG30476,5,FBgn0050476,6,19.0,-0.8069258060243679
CG30476,5,FBgn0050476,6,20.0,-0.2863285118150985
CG30476,5,FBgn0050476,7,22.0,0.7548660766034402
CG30476,5,FBgn0050476,7,21.0,0.23426878239417084
CG30476,5,FBgn0050476,8,20.0,-0.2863285118150985
CG30476,5,FBgn0050476,8,19.0,-0.8069258060243679
CG30476,5,FBgn0050476,9,21.0,0.23426878239417084
CG30476,5,FBgn0050476,9,19.0,-0.8069258060243679
CG30476,5,FBgn0050476,10,22.0,0.7548660766034402
CG30476,5,FBgn0050476,10,20.0,-0.2863285118150985
CG3096,5,FBgn0000216,1,22.0,0.7548660766034402
CG3096,5,FBgn0000216,1,21.0,0.23426878239417084
CG3096,5,FBgn0000216,2,23.0,1.2754633708127094
CG3096,5,FBgn0000216,2,21.0,0.23426878239417084
CG3096,5,FBgn0000216,3,22.0,0.7548660766034402
CG3096,5,FBgn0000216,3,20.0,-0.2863285118150985
CG3096,5,FBgn0000216,4,22.0,0.7548660766034402
CG3096,5,FBgn0000216,4,23.0,1.2754633708127094
CG3096,5,FBgn0000216,5,21.0,0.23426878239417084
CG3096,5,FBgn0000216,5,23.0,1.2754633708127094
CG3096,5,FBgn0000216,6,20.0,-0.2863285118150985
CG3096,5,FBgn0000216,6,21.0,0.23426878239417084
CG3096,5,FBgn0000216,7,19.0,-0.8069258060243679
CG3096,5,FBgn0000216,7,19.0,-0.8069258060243679
CG3096,5,FBgn0000216,8,20.0,-0.2863285118150985
CG3096,5,FBgn0000216,8,19.0,-0.8069258060243679
CG3096,5,FBgn0000216,9,22.0,0.7548660766034402
CG3096,5,FBgn0000216,9,20.0,-0.2863285118150985
CG3096,5,FBgn0000216,10,20.0,-0.2863285118150985
CG3096,5,FBgn0000216,10,24.0,1.7960606650219788
CG31003,5,FBgn0046332,1,20.0,-0.2863285118150985
CG31003,5,FBgn0046332,1,21.0,0.23426878239417084
CG31003,5,FBgn0046332,2,21.0,0.23426878239417084
CG31003,5,FBgn0046332,2,20.0,-0.2863285118150985
CG31003,5,FBgn0046332,3,20.0,-0.2863285118150985
CG31003,5,FBgn0046332,3,21.0,0.23426878239417084
CG31003,5,FBgn0046332,4,19.0,-0.8069258060243679
CG31003,5,FBgn0046332,4,18.0,-1.3275231002336372
CG31003,5,FBgn0046332,5,19.0,-0.8069258060243679
CG31003,5,FBgn0046332,5,19.0,-0.8069258060243679
CG31003,5,FBgn0046332,6,21.0,0.23426878239417084
CG31003,5,FBgn0046332,6,20.0,-0.2863285118150985
CG31003,5,FBgn0046332,7,22.0,0.7548660766034402
CG31003,5,FBgn0046332,7,20.0,-0.2863285118150985
CG31003,5,FBgn0046332,8,21.0,0.23426878239417084
CG31003,5,FBgn0046332,8,21.0,0.23426878239417084
CG31003,5,FBgn0046332,9,20.0,-0.2863285118150985
CG31003,5,FBgn0046332,9,19.0,-0.8069258060243679
CG31003,5,FBgn0046332,10,20.0,-0.2863285118150985
CG31003,5,FBgn0046332,10,21.0,0.23426878239417084
CG31317,5,FBgn0020299,1,21.0,0.23426878239417084
CG31317,5,FBgn0020299,1,21.0,0.23426878239417084
CG31317,5,FBgn0020299,2,20.0,-0.2863285118150985
CG31317,5,FBgn0020299,2,23.0,1.2754633708127094
CG31317,5,FBgn0020299,3,23.0,1.2754633708127094
CG31317,5,FBgn0020299,3,18.0,-1.3275231002336372
CG31317,5,FBgn0020299,4,20.0,-0.2863285118150985
CG31317,5,FBgn0020299,4,21.0,0.23426878239417084
CG31317,5,FBgn0020299,5,18.0,-1.3275231002336372
CG31317,5,FBgn0020299,5,19.0,-0.8069258060243679
CG31317,5,FBgn0020299,6,25.0,2.3166579592312484
CG31317,5,FBgn0020299,6,19.0,-0.8069258060243679
CG31317,5,FBgn0020299,7,22.0,0.7548660766034402
CG31317,5,FBgn0020299,7,19.0,-0.8069258060243679
CG31317,5,FBgn0020299,8,20.0,-0.2863285118150985
CG31317,5,FBgn0020299,8,21.0,0.23426878239417084
CG31317,5,FBgn0020299,9,22.0,0.7548660766034402
CG31317,5,FBgn0020299,9,19.0,-0.8069258060243679
CG31317,5,FBgn0020299,10,21.0,0.23426878239417084
CG31317,5,FBgn0020299,10,20.0,-0.2863285118150985
CG31431,5,FBgn0051431,1,22.0,0.7548660766034402
CG31431,5,FBgn0051431,1,24.0,1.7960606650219788
CG31431,5,FBgn0051431,2,22.0,0.7548660766034402
CG31431,5,FBgn0051431,2,24.0,1.7960606650219788
CG31431,5,FBgn0051431,3,20.0,-0.2863285118150985
CG31431,5,FBgn0051431,3,21.0,0.23426878239417084
CG31431,5,FBgn0051431,4,20.0,-0.2863285118150985
CG31431,5,FBgn0051431,4,19.0,-0.8069258060243679
CG31431,5,FBgn0051431,5,24.0,1.7960606650219788
CG31431,5,FBgn0051431,5,20.0,-0.2863285118150985
CG31431,5,FBgn0051431,6,21.0,0.23426878239417084
CG31431,5,FBgn0051431,6,22.0,0.7548660766034402
CG31431,5,FBgn0051431,7,24.0,1.7960606650219788
CG31431,5,FBgn0051431,7,24.0,1.7960606650219788
CG31431,5,FBgn0051431,8,18.0,-1.3275231002336372
CG31431,5,FBgn0051431,8,20.0,-0.2863285118150985
CG31431,5,FBgn0051431,9,24.0,1.7960606650219788
CG31431,5,FBgn0051431,9,22.0,0.7548660766034402
CG31431,5,FBgn0051431,10,24.0,1.7960606650219788
CG31431,5,FBgn0051431,10,24.0,1.7960606650219788
CG32134,5,FBgn0285896,1,17.0,-1.8481203944429065
CG32134,5,FBgn0285896,1,17.0,-1.8481203944429065
CG32134,5,FBgn0285896,2,17.0,-1.8481203944429065
CG32134,5,FBgn0285896,2,18.0,-1.3275231002336372
CG32134,5,FBgn0285896,3,23.0,1.2754633708127094
CG32134,5,FBgn0285896,3,25.0,2.3166579592312484
CG32134,5,FBgn0285896,4,22.0,0.7548660766034402
CG32134,5,FBgn0285896,4,22.0,0.7548660766034402
CG32134,5,FBgn0285896,5,22.0,0.7548660766034402
CG32134,5,FBgn0285896,5,24.0,1.7960606650219788
CG32134,5,FBgn0285896,6,21.0,0.23426878239417084
CG32134,5,FBgn0285896,6,18.0,-1.3275231002336372
CG32134,5,FBgn0285896,7,21.0,0.23426878239417084
CG32134,5,FBgn0285896,7,19.0,-0.8069258060243679
CG32134,5,FBgn0285896,8,19.0,-0.8069258060243679
CG32134,5,FBgn0285896,8,20.0,-0.2863285118150985
CG32134,5,FBgn0285896,9,22.0,0.7548660766034402
CG32134,5,FBgn0285896,9,20.0,-0.2863285118150985
CG32134,5,FBgn0285896,10,19.0,-0.8069258060243679
CG32134,5,FBgn0285896,10,19.0,-0.8069258060243679
CG32717,5,FBgn0261873,1,18.0,-1.3275231002336372
CG32717,5,FBgn0261873,1,20.0,-0.2863285118150985
CG32717,5,FBgn0261873,2,19.0,-0.8069258060243679
CG32717,5,FBgn0261873,2,22.0,0.7548660766034402
CG32717,5,FBgn0261873,3,20.0,-0.2863285118150985
CG32717,5,FBgn0261873,3,18.0,-1.3275231002336372
CG32717,5,FBgn0261873,4,19.0,-0.8069258060243679
CG32717,5,FBgn0261873,4,18.0,-1.3275231002336372
CG32717,5,FBgn0261873,5,21.0,0.23426878239417084
CG32717,5,FBgn0261873,5,21.0,0.23426878239417084
CG32717,5,FBgn0261873,6,18.0,-1.3275231002336372
CG32717,5,FBgn0261873,6,16.0,-2.368717688652176
CG32717,5,FBgn0261873,7,22.0,0.7548660766034402
CG32717,5,FBgn0261873,7,20.0,-0.2863285118150985
CG32717,5,FBgn0261873,8,18.0,-1.3275231002336372
CG32717,5,FBgn0261873,8,19.0,-0.8069258060243679
CG32717,5,FBgn0261873,9,19.0,-0.8069258060243679
CG32717,5,FBgn0261873,9,17.0,-1.8481203944429065
CG32717,5,FBgn0261873,10,16.0,-2.368717688652176
CG32717,5,FBgn0261873,10,21.0,0.23426878239417084
CG32796,5,FBgn0040388,1,21.0,0.23426878239417084
CG32796,5,FBgn0040388,1,21.0,0.23426878239417084
CG32796,5,FBgn0040388,2,16.0,-2.368717688652176
CG32796,5,FBgn0040388,2,17.0,-1.8481203944429065
CG32796,5,FBgn0040388,3,16.0,-2.368717688652176
CG32796,5,FBgn0040388,3,16.0,-2.368717688652176
CG32796,5,FBgn0040388,4,21.0,0.23426878239417084
CG32796,5,FBgn0040388,4,18.0,-1.3275231002336372
CG32796,5,FBgn0040388,5,16.0,-2.368717688652176
CG32796,5,FBgn0040388,5,20.0,-0.2863285118150985
CG32796,5,FBgn0040388,6,19.0,-0.8069258060243679
CG32796,5,FBgn0040388,6,16.0,-2.368717688652176
CG32796,5,FBgn0040388,7,22.0,0.7548660766034402
CG32796,5,FBgn0040388,7,17.0,-1.8481203944429065
CG32796,5,FBgn0040388,8,11.0,-4.971704159698523
CG32796,5,FBgn0040388,8,17.0,-1.8481203944429065
CG32796,5,FBgn0040388,9,20.0,-0.2863285118150985
CG32796,5,FBgn0040388,9,19.0,-0.8069258060243679
CG32796,5,FBgn0040388,10,21.0,0.23426878239417084
CG32796,5,FBgn0040388,10,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,1,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,1,19.0,-0.8069258060243679
CG33100,5,FBgn0053100,2,19.0,-0.8069258060243679
CG33100,5,FBgn0053100,2,19.0,-0.8069258060243679
CG33100,5,FBgn0053100,3,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,3,20.0,-0.2863285118150985
CG33100,5,FBgn0053100,4,17.0,-1.8481203944429065
CG33100,5,FBgn0053100,4,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,5,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,5,19.0,-0.8069258060243679
CG33100,5,FBgn0053100,6,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,6,20.0,-0.2863285118150985
CG33100,5,FBgn0053100,7,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,7,19.0,-0.8069258060243679
CG33100,5,FBgn0053100,8,20.0,-0.2863285118150985
CG33100,5,FBgn0053100,8,19.0,-0.8069258060243679
CG33100,5,FBgn0053100,9,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,9,18.0,-1.3275231002336372
CG33100,5,FBgn0053100,10,19.0,-0.8069258060243679
CG33100,5,FBgn0053100,10,18.0,-1.3275231002336372
CG34389,5,FBgn0285955,1,20.0,-0.2863285118150985
CG34389,5,FBgn0285955,1,21.0,0.23426878239417084
CG34389,5,FBgn0285955,2,20.0,-0.2863285118150985
CG34389,5,FBgn0285955,2,19.0,-0.8069258060243679
CG34389,5,FBgn0285955,3,22.0,0.7548660766034402
CG34389,5,FBgn0285955,3,22.0,0.7548660766034402
CG34389,5,FBgn0285955,4,23.0,1.2754633708127094
CG34389,5,FBgn0285955,4,18.0,-1.3275231002336372
CG34389,5,FBgn0285955,5,22.0,0.7548660766034402
CG34389,5,FBgn0285955,5,24.0,1.7960606650219788
CG34389,5,FBgn0285955,6,23.0,1.2754633708127094
CG34389,5,FBgn0285955,6,23.0,1.2754633708127094
CG34389,5,FBgn0285955,7,23.0,1.2754633708127094
CG34389,5,FBgn0285955,7,20.0,-0.2863285118150985
CG34389,5,FBgn0285955,8,20.0,-0.2863285118150985
CG34389,5,FBgn0285955,8,20.0,-0.2863285118150985
CG34389,5,FBgn0285955,9,20.0,-0.2863285118150985
CG34389,5,FBgn0285955,9,18.0,-1.3275231002336372
CG34389,5,FBgn0285955,10,19.0,-0.8069258060243679
CG34389,5,FBgn0285955,10,20.0,-0.2863285118150985
CG3936,5,FBgn0004647,1,0.0,-10.698274396000485
CG3936,5,FBgn0004647,1,3.0,-9.136482513372677
CG3936,5,FBgn0004647,2,4.0,-8.615885219163408
CG3936,5,FBgn0004647,2,4.0,-8.615885219163408
CG3936,5,FBgn0004647,3,7.0,-7.0540933365356
CG3936,5,FBgn0004647,3,6.0,-7.574690630744869
CG3936,5,FBgn0004647,4,5.0,-8.095287924954139
CG3936,5,FBgn0004647,4,4.0,-8.615885219163408
CG3936,5,FBgn0004647,5,6.0,-7.574690630744869
CG3936,5,FBgn0004647,5,7.0,-7.0540933365356
CG3936,5,FBgn0004647,6,6.0,-7.574690630744869
CG3936,5,FBgn0004647,6,5.0,-8.095287924954139
CG3936,5,FBgn0004647,7,4.0,-8.615885219163408
CG3936,5,FBgn0004647,7,5.0,-8.095287924954139
CG3936,5,FBgn0004647,8,7.0,-7.0540933365356
CG3936,5,FBgn0004647,8,5.0,-8.095287924954139
CG3936,5,FBgn0004647,9,5.0,-8.095287924954139
CG3936,5,FBgn0004647,9,6.0,-7.574690630744869
CG3936,5,FBgn0004647,10,4.0,-8.615885219163408
CG3936,5,FBgn0004647,10,7.0,-7.0540933365356
CG3938,5,FBgn0010382,1,21.0,0.23426878239417084
CG3938,5,FBgn0010382,1,21.0,0.23426878239417084
CG3938,5,FBgn0010382,2,20.0,-0.2863285118150985
CG3938,5,FBgn0010382,2,22.0,0.7548660766034402
CG3938,5,FBgn0010382,3,20.0,-0.2863285118150985
CG3938,5,FBgn0010382,3,21.0,0.23426878239417084
CG3938,5,FBgn0010382,4,18.0,-1.3275231002336372
CG3938,5,FBgn0010382,4,21.0,0.23426878239417084
CG3938,5,FBgn0010382,5,20.0,-0.2863285118150985
CG3938,5,FBgn0010382,5,21.0,0.23426878239417084
CG3938,5,FBgn0010382,6,23.0,1.2754633708127094
CG3938,5,FBgn0010382,6,20.0,-0.2863285118150985
CG3938,5,FBgn0010382,7,22.0,0.7548660766034402
CG3938,5,FBgn0010382,7,21.0,0.23426878239417084
CG3938,5,FBgn0010382,8,18.0,-1.3275231002336372
CG3938,5,FBgn0010382,8,23.0,1.2754633708127094
CG3938,5,FBgn0010382,9,20.0,-0.2863285118150985
CG3938,5,FBgn0010382,9,18.0,-1.3275231002336372
CG3938,5,FBgn0010382,10,19.0,-0.8069258060243679
CG3938,5,FBgn0010382,10,21.0,0.23426878239417084
CG42312,5,FBgn0259212,1,19.0,-0.8069258060243679
CG42312,5,FBgn0259212,1,19.0,-0.8069258060243679
CG42312,5,FBgn0259212,2,22.0,0.7548660766034402
CG42312,5,FBgn0259212,2,18.0,-1.3275231002336372
CG42312,5,FBgn0259212,3,22.0,0.7548660766034402
CG42312,5,FBgn0259212,3,19.0,-0.8069258060243679
CG42312,5,FBgn0259212,4,20.0,-0.2863285118150985
CG42312,5,FBgn0259212,4,20.0,-0.2863285118150985
CG42312,5,FBgn0259212,5,22.0,0.7548660766034402
CG42312,5,FBgn0259212,5,18.0,-1.3275231002336372
CG42312,5,FBgn0259212,6,21.0,0.23426878239417084
CG42312,5,FBgn0259212,6,20.0,-0.2863285118150985
CG42312,5,FBgn0259212,7,22.0,0.7548660766034402
CG42312,5,FBgn0259212,7,20.0,-0.2863285118150985
CG42312,5,FBgn0259212,8,22.0,0.7548660766034402
CG42312,5,FBgn0259212,8,19.0,-0.8069258060243679
CG42312,5,FBgn0259212,9,20.0,-0.2863285118150985
CG42312,5,FBgn0259212,9,21.0,0.23426878239417084
CG42312,5,FBgn0259212,10,19.0,-0.8069258060243679
CG42312,5,FBgn0259212,10,22.0,0.7548660766034402
CG42783,5,FBgn0261854,1,18.0,-1.3275231002336372
CG42783,5,FBgn0261854,1,24.0,1.7960606650219788
CG42783,5,FBgn0261854,2,21.0,0.23426878239417084
CG42783,5,FBgn0261854,2,17.0,-1.8481203944429065
CG42783,5,FBgn0261854,3,22.0,0.7548660766034402
CG42783,5,FBgn0261854,3,27.0,3.357852547649787
CG42783,5,FBgn0261854,4,21.0,0.23426878239417084
CG42783,5,FBgn0261854,4,23.0,1.2754633708127094
CG42783,5,FBgn0261854,5,24.0,1.7960606650219788
CG42783,5,FBgn0261854,5,25.0,2.3166579592312484
CG42783,5,FBgn0261854,6,24.0,1.7960606650219788
CG42783,5,FBgn0261854,6,20.0,-0.2863285118150985
CG42783,5,FBgn0261854,7,23.0,1.2754633708127094
CG42783,5,FBgn0261854,7,20.0,-0.2863285118150985
CG42783,5,FBgn0261854,8,20.0,-0.2863285118150985
CG42783,5,FBgn0261854,8,21.0,0.23426878239417084
CG42783,5,FBgn0261854,9,23.0,1.2754633708127094
CG42783,5,FBgn0261854,9,21.0,0.23426878239417084
CG42783,5,FBgn0261854,10,20.0,-0.2863285118150985
CG42783,5,FBgn0261854,10,26.0,2.8372552534405178
CG43398,5,FBgn0263289,1,19.0,-0.8069258060243679
CG43398,5,FBgn0263289,1,18.0,-1.3275231002336372
CG43398,5,FBgn0263289,2,19.0,-0.8069258060243679
CG43398,5,FBgn0263289,2,18.0,-1.3275231002336372
CG43398,5,FBgn0263289,3,15.0,-2.8893149828614453
CG43398,5,FBgn0263289,3,18.0,-1.3275231002336372
CG43398,5,FBgn0263289,4,17.0,-1.8481203944429065
CG43398,5,FBgn0263289,4,19.0,-0.8069258060243679
CG43398,5,FBgn0263289,5,18.0,-1.3275231002336372
CG43398,5,FBgn0263289,5,19.0,-0.8069258060243679
CG43398,5,FBgn0263289,6,17.0,-1.8481203944429065
CG43398,5,FBgn0263289,6,17.0,-1.8481203944429065
CG43398,5,FBgn0263289,7,19.0,-0.8069258060243679
CG43398,5,FBgn0263289,7,17.0,-1.8481203944429065
CG43398,5,FBgn0263289,8,19.0,-0.8069258060243679
CG43398,5,FBgn0263289,8,18.0,-1.3275231002336372
CG43398,5,FBgn0263289,9,18.0,-1.3275231002336372
CG43398,5,FBgn0263289,9,20.0,-0.2863285118150985
CG43398,5,FBgn0263289,10,16.0,-2.368717688652176
CG43398,5,FBgn0263289,10,16.0,-2.368717688652176
CG4353,5,FBgn0010303,1,25.0,2.3166579592312484
CG4353,5,FBgn0010303,1,26.0,2.8372552534405178
CG4353,5,FBgn0010303,2,25.0,2.3166579592312484
CG4353,5,FBgn0010303,2,26.0,2.8372552534405178
CG4353,5,FBgn0010303,3,24.0,1.7960606650219788
CG4353,5,FBgn0010303,3,23.0,1.2754633708127094
CG4353,5,FBgn0010303,4,20.0,-0.2863285118150985
CG4353,5,FBgn0010303,4,23.0,1.2754633708127094
CG4353,5,FBgn0010303,5,22.0,0.7548660766034402
CG4353,5,FBgn0010303,5,20.0,-0.2863285118150985
CG4353,5,FBgn0010303,6,26.0,2.8372552534405178
CG4353,5,FBgn0010303,6,21.0,0.23426878239417084
CG4353,5,FBgn0010303,7,24.0,1.7960606650219788
CG4353,5,FBgn0010303,7,26.0,2.8372552534405178
CG4353,5,FBgn0010303,8,24.0,1.7960606650219788
CG4353,5,FBgn0010303,8,22.0,0.7548660766034402
CG4353,5,FBgn0010303,9,20.0,-0.2863285118150985
CG4353,5,FBgn0010303,9,23.0,1.2754633708127094
CG4353,5,FBgn0010303,10,23.0,1.2754633708127094
CG4353,5,FBgn0010303,10,25.0,2.3166579592312484
CG44128,5,FBgn0264959,1,18.0,-1.3275231002336372
CG44128,5,FBgn0264959,1,18.0,-1.3275231002336372
CG44128,5,FBgn0264959,2,19.0,-0.8069258060243679
CG44128,5,FBgn0264959,2,19.0,-0.8069258060243679
CG44128,5,FBgn0264959,3,18.0,-1.3275231002336372
CG44128,5,FBgn0264959,3,20.0,-0.2863285118150985
CG44128,5,FBgn0264959,4,21.0,0.23426878239417084
CG44128,5,FBgn0264959,4,22.0,0.7548660766034402
CG44128,5,FBgn0264959,5,19.0,-0.8069258060243679
CG44128,5,FBgn0264959,5,13.0,-3.930509571279984
CG44128,5,FBgn0264959,6,21.0,0.23426878239417084
CG44128,5,FBgn0264959,6,20.0,-0.2863285118150985
CG44128,5,FBgn0264959,7,21.0,0.23426878239417084
CG44128,5,FBgn0264959,7,20.0,-0.2863285118150985
CG44128,5,FBgn0264959,8,20.0,-0.2863285118150985
CG44128,5,FBgn0264959,8,22.0,0.7548660766034402
CG44128,5,FBgn0264959,9,18.0,-1.3275231002336372
CG44128,5,FBgn0264959,9,21.0,0.23426878239417084
CG44128,5,FBgn0264959,10,23.0,1.2754633708127094
CG44128,5,FBgn0264959,10,21.0,0.23426878239417084
CG4943,5,FBgn0029006,1,18.0,-1.3275231002336372
CG4943,5,FBgn0029006,1,22.0,0.7548660766034402
CG4943,5,FBgn0029006,2,19.0,-0.8069258060243679
CG4943,5,FBgn0029006,2,22.0,0.7548660766034402
CG4943,5,FBgn0029006,3,20.0,-0.2863285118150985
CG4943,5,FBgn0029006,3,17.0,-1.8481203944429065
CG4943,5,FBgn0029006,4,22.0,0.7548660766034402
CG4943,5,FBgn0029006,4,19.0,-0.8069258060243679
CG4943,5,FBgn0029006,5,22.0,0.7548660766034402
CG4943,5,FBgn0029006,5,17.0,-1.8481203944429065
CG4943,5,FBgn0029006,6,21.0,0.23426878239417084
CG4943,5,FBgn0029006,6,21.0,0.23426878239417084
CG4943,5,FBgn0029006,7,22.0,0.7548660766034402
CG4943,5,FBgn0029006,7,19.0,-0.8069258060243679
CG4943,5,FBgn0029006,8,20.0,-0.2863285118150985
CG4943,5,FBgn0029006,8,21.0,0.23426878239417084
CG4943,5,FBgn0029006,9,17.0,-1.8481203944429065
CG4943,5,FBgn0029006,9,20.0,-0.2863285118150985
CG4943,5,FBgn0029006,10,22.0,0.7548660766034402
CG4943,5,FBgn0029006,10,19.0,-0.8069258060243679
CG5185,5,FBgn0026320,1,19.0,-0.8069258060243679
CG5185,5,FBgn0026320,1,23.0,1.2754633708127094
CG5185,5,FBgn0026320,2,22.0,0.7548660766034402
