Gene,Batch,FbID,Condition,Count,Z
CG10837,5,FBgn0020660,Day 3,24,-0.5011614417507341
CG10837,5,FBgn0020660,Day 4 ,11,-1.1191860075910656
CG10837,5,FBgn0020660,Day 5,32,1.5907148807299507
CG10837,5,FBgn0020660,Sum,234,1.1061778947894811
CG11009,5,FBgn0036318,Day 1,67,-0.10086711644553363
CG11009,5,FBgn0036318,Day 2 ,36,-1.1270870433342903
CG11009,5,FBgn0036318,Day 3,36,0.5011614417507341
CG11009,5,FBgn0036318,Day 4 ,34,1.7409560118083243
CG11009,5,FBgn0036318,Day 5,23,0.08372183582789214
CG11009,5,FBgn0036318,Sum,196,0.14538338045804608
CG11324,5,FBgn0025777,Day 1,140,3.1717104393428905
CG11324,5,FBgn0025777,Day 2 ,38,-0.9467531164008038
CG11324,5,FBgn0025777,Day 3,35,0.4176345347922784
CG11324,5,FBgn0025777,Day 4 ,46,3.233204021929745
CG11324,5,FBgn0025777,Day 5,35,2.0930458956973035
CG11324,5,FBgn0025777,Sum,294,2.623221864786484
CG11546,5,FBgn0010504,Day 1,202,5.951159870286484
CG11546,5,FBgn0010504,Day 2 ,51,0.22541740866685805
CG11546,5,FBgn0010504,Day 3,45,1.2529036043768351
CG11546,5,FBgn0010504,Day 4 ,28,0.9948320067476139
CG11546,5,FBgn0010504,Day 5,25,0.4186091791394607
CG11546,5,FBgn0010504,Sum,351,4.0644136362836365
CG11992,5,FBgn0014018,Day 1,90,0.9302189627754768
CG11992,5,FBgn0014018,Day 2 ,69,1.848422751068236
CG11992,5,FBgn0014018,Day 3,26,-0.3341076278338227
CG11992,5,FBgn0014018,Day 4 ,35,1.865310012651776
CG11992,5,FBgn0014018,Day 5,10,-2.0930458956973035
CG11992,5,FBgn0014018,Sum,230,1.0050416301230143
CG13852,5,FBgn0038965,Day 1,8,-2.745827058795082
CG13852,5,FBgn0038965,Day 2 ,82,3.020593276135898
CG13852,5,FBgn0038965,Day 3,33,0.25058072087536704
CG13852,5,FBgn0038965,Day 4 ,21,0.12435400084345173
CG13852,5,FBgn0038965,Day 5,21,-0.25116550748367644
CG13852,5,FBgn0038965,Sum,165,-0.6384226707070719
CG14173,5,FBgn0044051,Day 1,100,1.3785172580889595
CG14173,5,FBgn0044051,Day 2 ,74,2.299257568401952
CG14173,5,FBgn0044051,Day 3,36,0.5011614417507341
CG14173,5,FBgn0044051,Day 4 ,43,2.86014201939939
CG14173,5,FBgn0044051,Day 5,26,0.5860528507952449
CG14173,5,FBgn0044051,Sum,279,2.243960872287233
CG14622,5,FBgn0025641,Day 1,108,1.7371558943397458
CG14622,5,FBgn0025641,Day 2 ,60,1.036920079867547
CG14622,5,FBgn0025641,Day 3,40,0.8352690695845568
CG14622,5,FBgn0025641,Day 4 ,28,0.9948320067476139
CG14622,5,FBgn0025641,Day 5,41,3.0977079256320095
CG14622,5,FBgn0025641,Sum,277,2.1933927399539996
CG15066,5,FBgn0034328,Day 1,130,2.723412144029408
CG15066,5,FBgn0034328,Day 2 ,41,-0.6762522260005742
CG15066,5,FBgn0034328,Day 3,26,-0.3341076278338227
CG15066,5,FBgn0034328,Day 4 ,20,0.0
CG15066,5,FBgn0034328,Day 5,19,-0.5860528507952449
CG15066,5,FBgn0034328,Sum,236,1.1567460271227146
CG1594,5,FBgn0004864,Day 1,126,2.544092825904015
CG1594,5,FBgn0004864,Day 2 ,46,-0.22541740866685805
CG1594,5,FBgn0004864,Day 3,8,-1.837591953086025
CG1594,5,FBgn0004864,Day 4 ,17,-0.3730620025303552
CG1594,5,FBgn0004864,Day 5,25,0.4186091791394607
CG1594,5,FBgn0004864,Sum,222,0.8027691007900806
CG1634,5,FBgn0264975,Day 1,113,1.9613050419964873
CG1634,5,FBgn0264975,Day 2 ,53,0.4057513356003445
CG1634,5,FBgn0264975,Day 3,31,0.08352690695845567
CG1634,5,FBgn0264975,Day 4 ,38,2.238372015182131
CG1634,5,FBgn0264975,Day 5,16,-1.088383865762598
CG1634,5,FBgn0264975,Sum,251,1.5360070196219653
CG16705,5,FBgn0039102,Day 1,0,-3.1044656950458682
CG16705,5,FBgn0039102,Day 2 ,0,-4.373097728137046
CG16705,5,FBgn0039102,Day 3,0,-2.5058072087536702
CG16705,5,FBgn0039102,Day 4 ,0,-2.487080016869035
CG16705,5,FBgn0039102,Day 5,0,-3.7674826122551464
CG16705,5,FBgn0039102,Sum,0,-4.81029358819883
CG16982,5,FBgn0025638,Day 1,0,-3.1044656950458682
CG16982,5,FBgn0025638,Day 2 ,0,-4.373097728137046
CG16982,5,FBgn0025638,Day 3,0,-2.5058072087536702
CG16982,5,FBgn0025638,Day 4 ,0,-2.487080016869035
CG16982,5,FBgn0025638,Day 5,0,-3.7674826122551464
CG16982,5,FBgn0025638,Sum,0,-4.81029358819883
CG17077,5,FBgn0003118,Day 1,113,1.9613050419964873
CG17077,5,FBgn0003118,Day 2 ,66,1.5779218606680063
CG17077,5,FBgn0003118,Day 3,31,0.08352690695845567
CG17077,5,FBgn0003118,Day 4 ,36,1.9896640134952277
CG17077,5,FBgn0003118,Day 5,29,1.088383865762598
CG17077,5,FBgn0003118,Sum,275,2.142824607620766
CG17090,5,FBgn0035142,Day 1,84,0.6612399855873871
CG17090,5,FBgn0035142,Day 2 ,76,2.4795914953354385
CG17090,5,FBgn0035142,Day 3,20,-0.8352690695845568
CG17090,5,FBgn0035142,Day 4 ,36,1.9896640134952277
CG17090,5,FBgn0035142,Day 5,17,-0.9209401941068136
CG17090,5,FBgn0035142,Sum,233,1.0808938286228644
CG17117,5,FBgn0001235,Day 1,106,1.6474962352770492
CG17117,5,FBgn0001235,Day 2 ,61,1.1270870433342903
CG17117,5,FBgn0001235,Day 3,31,0.08352690695845567
CG17117,5,FBgn0001235,Day 4 ,28,0.9948320067476139
CG17117,5,FBgn0001235,Day 5,33,1.758158552385735
CG17117,5,FBgn0001235,Sum,259,1.738279548954899
CG1768,5,FBgn0011202,Day 1,131,2.768241973560756
CG1768,5,FBgn0011202,Day 2 ,53,0.4057513356003445
CG1768,5,FBgn0011202,Day 3,29,-0.08352690695845567
CG1768,5,FBgn0011202,Day 4 ,35,1.865310012651776
CG1768,5,FBgn0011202,Day 5,20,-0.4186091791394607
CG1768,5,FBgn0011202,Sum,268,1.9658361444544494
CG1921,5,FBgn0014388,Day 1,72,0.12328203121120776
CG1921,5,FBgn0014388,Day 2 ,65,1.4877548972012633
CG1921,5,FBgn0014388,Day 3,39,0.751742162626101
CG1921,5,FBgn0014388,Day 4 ,28,0.9948320067476139
CG1921,5,FBgn0014388,Day 5,29,1.088383865762598
CG1921,5,FBgn0014388,Sum,233,1.0808938286228644
CG2262,5,FBgn0025800,Day 1,0,-3.1044656950458682
CG2262,5,FBgn0025800,Day 2 ,7,-3.741928983869844
CG2262,5,FBgn0025800,Day 3,3,-2.2552264878783035
CG2262,5,FBgn0025800,Day 4 ,3,-2.1140180143386793
CG2262,5,FBgn0025800,Day 5,9,-2.260489567353088
CG2262,5,FBgn0025800,Sum,22,-4.254044132533262
CG31003,5,FBgn0046332,Day 1,70,0.03362237214851121
CG31003,5,FBgn0046332,Day 2 ,67,1.6680888241347496
CG31003,5,FBgn0046332,Day 3,21,-0.751742162626101
CG31003,5,FBgn0046332,Day 4 ,23,0.3730620025303552
CG31003,5,FBgn0046332,Day 5,28,0.9209401941068136
CG31003,5,FBgn0046332,Sum,209,0.47407624062406334
CG32134,5,FBgn0285896,Day 1,114,2.0061348715278355
CG32134,5,FBgn0285896,Day 2 ,78,2.659925422268925
CG32134,5,FBgn0285896,Day 3,25,-0.4176345347922784
CG32134,5,FBgn0285896,Day 4 ,36,1.9896640134952277
CG32134,5,FBgn0285896,Day 5,33,1.758158552385735
CG32134,5,FBgn0285896,Sum,286,2.42094933545355
CG3396,5,FBgn0040296,Day 1,0,-3.1044656950458682
CG3396,5,FBgn0040296,Day 2 ,0,-4.373097728137046
CG3396,5,FBgn0040296,Day 3,0,-2.5058072087536702
CG3396,5,FBgn0040296,Day 4 ,0,-2.487080016869035
CG3396,5,FBgn0040296,Day 5,0,-3.7674826122551464
CG3396,5,FBgn0040296,Sum,0,-4.81029358819883
CG4027,5,FBgn0000042,Day 1,0,-3.1044656950458682
CG4027,5,FBgn0000042,Day 2 ,0,-4.373097728137046
CG4027,5,FBgn0000042,Day 3,0,-2.5058072087536702
CG4027,5,FBgn0000042,Day 4 ,0,-2.487080016869035
CG4027,5,FBgn0000042,Day 5,0,-3.7674826122551464
CG4027,5,FBgn0000042,Sum,0,-4.81029358819883
CG4035,5,FBgn0015218,Day 1,0,-3.1044656950458682
CG4035,5,FBgn0015218,Day 2 ,0,-4.373097728137046
CG4035,5,FBgn0015218,Day 3,0,-2.5058072087536702
CG4035,5,FBgn0015218,Day 4 ,0,-2.487080016869035
CG4035,5,FBgn0015218,Day 5,0,-3.7674826122551464
CG4035,5,FBgn0015218,Sum,0,-4.81029358819883
CG42318,5,FBgn0260941,Day 1,43,-1.1767830251978924
CG42318,5,FBgn0260941,Day 2 ,83,3.1107602396026413
CG42318,5,FBgn0260941,Day 3,32,0.16705381391691135
CG42318,5,FBgn0260941,Day 4 ,31,1.367894009277969
CG42318,5,FBgn0260941,Day 5,38,2.5953769106646565
CG42318,5,FBgn0260941,Sum,227,0.9291894316231641
CG42783,5,FBgn0261854,Day 1,0,-3.1044656950458682
CG42783,5,FBgn0261854,Day 2 ,0,-4.373097728137046
CG42783,5,FBgn0261854,Day 3,0,-2.5058072087536702
CG42783,5,FBgn0261854,Day 4 ,1,-2.362726016025583
CG42783,5,FBgn0261854,Day 5,0,-3.7674826122551464
CG42783,5,FBgn0261854,Sum,1,-4.785009522032213
CG43398,5,FBgn0263289,Day 1,0,-3.1044656950458682
CG43398,5,FBgn0263289,Day 2 ,0,-4.373097728137046
CG43398,5,FBgn0263289,Day 3,0,-2.5058072087536702
CG43398,5,FBgn0263289,Day 4 ,0,-2.487080016869035
CG43398,5,FBgn0263289,Day 5,0,-3.7674826122551464
CG43398,5,FBgn0263289,Sum,0,-4.81029358819883
CG4353,5,FBgn0010303,Day 1,100,1.3785172580889595
CG4353,5,FBgn0010303,Day 2 ,48,-0.045083481733371615
CG4353,5,FBgn0010303,Day 3,20,-0.8352690695845568
CG4353,5,FBgn0010303,Day 4 ,10,-1.2435400084345174
CG4353,5,FBgn0010303,Day 5,37,2.427933239008872
CG4353,5,FBgn0010303,Sum,215,0.6257806376237636
CG4426,5,FBgn0015905,Day 1,64,-0.23535660503957848
CG4426,5,FBgn0015905,Day 2 ,58,0.8565861529340606
CG4426,5,FBgn0015905,Day 3,28,-0.16705381391691135
CG4426,5,FBgn0015905,Day 4 ,24,0.4974160033738069
CG4426,5,FBgn0015905,Day 5,40,2.930264253976225
CG4426,5,FBgn0015905,Sum,214,0.6004965714571469
CG4971,5,FBgn0031903,Day 1,108,1.7371558943397458
CG4971,5,FBgn0031903,Day 2 ,54,0.49591829906708773
CG4971,5,FBgn0031903,Day 3,38,0.6682152556676454
CG4971,5,FBgn0031903,Day 4 ,31,1.367894009277969
CG4971,5,FBgn0031903,Day 5,39,2.762820582320441
CG4971,5,FBgn0031903,Sum,270,2.0164042767876826
CG5178,5,FBgn0000047,Day 1,0,-3.1044656950458682
CG5178,5,FBgn0000047,Day 2 ,0,-4.373097728137046
CG5178,5,FBgn0000047,Day 3,0,-2.5058072087536702
CG5178,5,FBgn0000047,Day 4 ,0,-2.487080016869035
CG5178,5,FBgn0000047,Day 5,0,-3.7674826122551464
CG5178,5,FBgn0000047,Sum,0,-4.81029358819883
CG5460,5,FBgn0001169,Day 1,2,-3.0148060359831717
CG5460,5,FBgn0001169,Day 2 ,41,-0.6762522260005742
CG5460,5,FBgn0001169,Day 3,37,0.5846883487091897
CG5460,5,FBgn0001169,Day 4 ,24,0.4974160033738069
CG5460,5,FBgn0001169,Day 5,26,0.5860528507952449
CG5460,5,FBgn0001169,Sum,130,-1.523364986538657
CG6033,5,FBgn0004638,Day 1,80,0.48192066746199397
CG6033,5,FBgn0004638,Day 2 ,48,-0.045083481733371615
CG6033,5,FBgn0004638,Day 3,5,-2.0881726739613917
CG6033,5,FBgn0004638,Day 4 ,7,-1.6166020109648724
CG6033,5,FBgn0004638,Day 5,6,-2.762820582320441
CG6033,5,FBgn0004638,Sum,146,-1.1188199278727895
CG6235,5,FBgn0004889,Day 1,136,2.9923911212174974
CG6235,5,FBgn0004889,Day 2 ,78,2.659925422268925
CG6235,5,FBgn0004889,Day 3,28,-0.16705381391691135
CG6235,5,FBgn0004889,Day 4 ,46,3.233204021929745
CG6235,5,FBgn0004889,Day 5,32,1.5907148807299507
CG6235,5,FBgn0004889,Sum,320,3.2806075851185184
CG6518,5,FBgn0004784,Day 1,112,1.916475212465139
CG6518,5,FBgn0004784,Day 2 ,84,3.2009272030693845
CG6518,5,FBgn0004784,Day 3,44,1.1693766974183795
CG6518,5,FBgn0004784,Day 4 ,26,0.7461240050607104
CG6518,5,FBgn0004784,Day 5,38,2.5953769106646565
CG6518,5,FBgn0004784,Sum,304,2.876062526452651
CG7413,5,FBgn0015799,Day 1,35,-1.5354216614486786
CG7413,5,FBgn0015799,Day 2 ,62,1.2172540068010336
CG7413,5,FBgn0015799,Day 3,14,-1.3364305113352908
CG7413,5,FBgn0015799,Day 4 ,16,-0.4974160033738069
CG7413,5,FBgn0015799,Day 5,21,-0.25116550748367644
CG7413,5,FBgn0015799,Sum,148,-1.068251795539556
CG8556,5,FBgn0014011,Day 1,0,-3.1044656950458682
CG8556,5,FBgn0014011,Day 2 ,0,-4.373097728137046
CG8556,5,FBgn0014011,Day 3,0,-2.5058072087536702
CG8556,5,FBgn0014011,Day 4 ,0,-2.487080016869035
CG8556,5,FBgn0014011,Day 5,0,-3.7674826122551464
CG8556,5,FBgn0014011,Sum,0,-4.81029358819883
CG8781,5,FBgn0033378,Day 1,113,1.9613050419964873
CG8781,5,FBgn0033378,Day 2 ,42,-0.586085262533831
CG8781,5,FBgn0033378,Day 3,28,-0.16705381391691135
CG8781,5,FBgn0033378,Day 4 ,28,0.9948320067476139
CG8781,5,FBgn0033378,Day 5,24,0.25116550748367644
CG8781,5,FBgn0033378,Sum,235,1.1314619609560979
CG8881,5,FBgn0026176,Day 1,133,2.8579016326234528
CG8881,5,FBgn0026176,Day 2 ,55,0.586085262533831
CG8881,5,FBgn0026176,Day 3,5,-2.0881726739613917
CG8881,5,FBgn0026176,Day 4 ,10,-1.2435400084345174
CG8881,5,FBgn0026176,Day 5,20,-0.4186091791394607
CG8881,5,FBgn0026176,Sum,223,0.8280531669566973
CG9401,5,FBgn0002736,Day 1,127,2.588922655435363
CG9401,5,FBgn0002736,Day 2 ,50,0.13525044520011484
CG9401,5,FBgn0002736,Day 3,21,-0.751742162626101
CG9401,5,FBgn0002736,Day 4 ,16,-0.4974160033738069
CG9401,5,FBgn0002736,Day 5,20,-0.4186091791394607
CG9401,5,FBgn0002736,Sum,234,1.1061778947894811
CG9774,5,FBgn0026181,Day 1,101,1.4233470876203078
CG9774,5,FBgn0026181,Day 2 ,80,2.8402593492024115
CG9774,5,FBgn0026181,Day 3,1,-2.422280301795215
CG9774,5,FBgn0026181,Day 4 ,51,3.8549740261470036
CG9774,5,FBgn0026181,Day 5,34,1.9256022240415194
CG9774,5,FBgn0026181,Sum,267,1.9405520782878327
CG9949,5,FBgn0003410,Day 1,131,2.768241973560756
CG9949,5,FBgn0003410,Day 2 ,54,0.49591829906708773
CG9949,5,FBgn0003410,Day 3,38,0.6682152556676454
CG9949,5,FBgn0003410,Day 4 ,30,1.2435400084345174
CG9949,5,FBgn0003410,Day 5,24,0.25116550748367644
CG9949,5,FBgn0003410,Sum,277,2.1933927399539996
OR,5,Control,Day 1,57,-0.5491654117590165
OR,5,Control,Day 2 ,55,0.586085262533831
OR,5,Control,Day 3,15,-1.2529036043768351
OR,5,Control,Day 4 ,22,0.24870800168690346
OR,5,Control,Day 5,26,0.5860528507952449
OR,5,Control,Sum,175,-0.38558200904090484
OR,5,Control,Day 1,51,-0.8181443889471061
OR,5,Control,Day 2 ,36,-1.1270870433342903
OR,5,Control,Day 3,10,-1.6705381391691136
OR,5,Control,Day 4 ,23,0.3730620025303552
OR,5,Control,Day 5,32,1.5907148807299507
OR,5,Control,Sum,152,-0.9671155308730892
OR,5,Control,Day 1,126,2.544092825904015
OR,5,Control,Day 2 ,23,-2.299257568401952
OR,5,Control,Day 3,26,-0.3341076278338227
OR,5,Control,Day 4 ,23,0.3730620025303552
OR,5,Control,Day 5,17,-0.9209401941068136
OR,5,Control,Sum,215,0.6257806376237636
Tj>,5,Control,Day 1,41,-1.266442684260589
Tj>,5,Control,Day 2 ,32,-1.4877548972012633
Tj>,5,Control,Day 3,26,-0.3341076278338227
Tj>,5,Control,Day 4 ,14,-0.7461240050607104
Tj>,5,Control,Day 5,21,-0.25116550748367644
Tj>,5,Control,Sum,134,-1.42222872187219
Tj>,5,Control,Day 1,63,-0.28018643457092673
Tj>,5,Control,Day 2 ,56,0.6762522260005742
Tj>,5,Control,Day 3,19,-0.9187959765430125
Tj>,5,Control,Day 4 ,23,0.3730620025303552
Tj>,5,Control,Day 5,31,1.4232712090741664
Tj>,5,Control,Sum,192,0.04424711579157924
Tj>,5,Control,Day 1,92,1.0198786218381732
Tj>,5,Control,Day 2 ,53,0.4057513356003445
Tj>,5,Control,Day 3,47,1.4199574182937464
Tj>,5,Control,Day 4 ,13,-0.8704780059041621
Tj>,5,Control,Day 5,17,-0.9209401941068136
Tj>,5,Control,Sum,222,0.8027691007900806
Tj>,5,Control,Day 1,81,0.5267504969933423
Tj>,5,Control,Day 2 ,53,0.4057513356003445
Tj>,5,Control,Day 3,28,-0.16705381391691135
Tj>,5,Control,Day 4 ,30,1.2435400084345174
Tj>,5,Control,Day 5,21,-0.25116550748367644
Tj>,5,Control,Sum,213,0.5752125052905301
Tj>Bab2RNAi,5,Control,Day 1,99,1.3336874285576112
Tj>Bab2RNAi,5,Control,Day 2 ,86,3.381261130002871
Tj>Bab2RNAi,5,Control,Day 3,42,1.0023228835014681
Tj>Bab2RNAi,5,Control,Day 4 ,31,1.367894009277969
Tj>Bab2RNAi,5,Control,Day 5,42,3.2651515972877934
Tj>Bab2RNAi,5,Control,Sum,300,2.774926261786184
Tj>Hpo,5,Control,Day 1,0,-3.1044656950458682
Tj>Hpo,5,Control,Day 2 ,0,-4.373097728137046
Tj>Hpo,5,Control,Day 3,0,-2.5058072087536702
Tj>Hpo,5,Control,Day 4 ,0,-2.487080016869035
Tj>Hpo,5,Control,Day 5,0,-3.7674826122551464
Tj>Hpo,5,Control,Sum,0,-4.81029358819883
Tj>HpoRNAi,5,Control,Day 1,129,2.6785823144980596
Tj>HpoRNAi,5,Control,Day 2 ,80,2.8402593492024115
Tj>HpoRNAi,5,Control,Day 3,34,0.3341076278338227
Tj>HpoRNAi,5,Control,Day 4 ,40,2.487080016869035
Tj>HpoRNAi,5,Control,Day 5,26,0.5860528507952449
Tj>HpoRNAi,5,Control,Sum,309,3.0024828572857345
Tj>HpoRNAi,5,Control,Day 1,131,2.768241973560756
Tj>HpoRNAi,5,Control,Day 2 ,55,0.586085262533831
Tj>HpoRNAi,5,Control,Day 3,38,0.6682152556676454
Tj>HpoRNAi,5,Control,Day 4 ,26,0.7461240050607104
Tj>HpoRNAi,5,Control,Day 5,25,0.4186091791394607
Tj>HpoRNAi,5,Control,Sum,275,2.142824607620766
Tj>Yki,5,Control,Day 1,0,-3.1044656950458682
Tj>Yki,5,Control,Day 2 ,0,-4.373097728137046
Tj>Yki,5,Control,Day 3,0,-2.5058072087536702
Tj>Yki,5,Control,Day 4 ,0,-2.487080016869035
Tj>Yki,5,Control,Day 5,0,-3.7674826122551464
Tj>Yki,5,Control,Sum,0,-4.81029358819883
Tj>YkiRNAi,5,Control,Day 1,0,-3.1044656950458682
Tj>YkiRNAi,5,Control,Day 2 ,0,-4.373097728137046
Tj>YkiRNAi,5,Control,Day 3,0,-2.5058072087536702
Tj>YkiRNAi,5,Control,Day 4 ,0,-2.487080016869035
Tj>YkiRNAi,5,Control,Day 5,0,-3.7674826122551464
Tj>YkiRNAi,5,Control,Sum,0,-4.81029358819883
